Year,Player,Age,School,Height,Weight,Sprint_40yd,Vertical_Jump,Bench_Press_Reps,Broad_Jump,Agility_3cone,Shuttle,BMI,Player_Type,Position_Type,Position,Drafted,Team ,Round,Pick,Year,Skilled,Speed,First_Round_Pick
2014,Davante Adams\AdamDa01,21,Fresno St.,1.8542,96.16158244,4.56,100.33,14,312.42,6.82,4.3,27.96974121,offense,backs_receivers,WR,1,Green Bay Packers , 2nd ,53,2014,1,Slow,0
2014,Jared Abbrederis\AbbrJa00,23,Wisconsin,1.8542,88.45051215,4.5,77.47,4,297.18,6.8,4.08,25.7268846,offense,backs_receivers,WR,1,Green Bay Packers , 5th ,176,2014,1,Fast,0
2014,C.J. Fiedorowicz\FiedC.00,22,Iowa,1.9558,120.2019781,4.76,80.01,25,294.64,7.1,4.26,31.42409152,offense,backs_receivers,TE,1,Houston Texans , 3rd ,65,2014,1,Slow,0
2014,Alfred Blue\BlueAl00,22,LSU,1.8796,101.1510985,4.63,81.28,13,307.34,7.15,4.5,28.63121188,offense,backs_receivers,RB,1,Houston Texans , 6th ,181,2014,1,Slow,0
2014,Donte Moncrief\MoncDo00,20,Mississippi,1.8796,100.2439138,4.4,100.33,13,335.28,7.02,4.3,28.37442971,offense,backs_receivers,WR,1,Indiapolis Colts , 3rd ,90,2014,1,Fast,0
2014,Matt Hazel\HazeMa01,22,Coastal Caroli,1.8542,89.81128926,4.5,92.71,15,299.72,7.08,4.2,26.12268282,offense,backs_receivers,WR,1,Miami Dolphins , 6th ,190,2014,1,Fast,0
2014,Arthur Lynch\LyncAr00,23,Georgia,1.9558,117.0268315,4.82,74.93,28,294.64,7.38,4.35,30.59402118,offense,backs_receivers,TE,1,Miami Dolphins , 5th ,155,2014,1,Slow,0
2014,Jerick McKinnon\McKiJe00,21,Georgia Southern,1.7526,94.80080533,4.41,102.87,32,335.28,6.83,4.12,30.86358793,offense,backs_receivers,RB,1,Minnesota Vikings , 3rd ,96,2014,1,Fast,0
2014,James White\WhitJa02,22,Wisconsin,1.7526,92.53284348,4.57,81.28,23,289.56,7.05,4.2,30.12522459,offense,backs_receivers,RB,1,New England Patriots , 4th ,130,2014,1,Slow,0
2014,Brandin Cooks\CookBr00,20,Oregon St.,1.778,85.72895793,4.33,91.44,16,304.8,6.76,3.81,27.11839807,offense,backs_receivers,WR,1,New Orleans Saints , 1st ,20,2014,1,Fast,1
2014,Odell Beckham Jr.\BeckOd00,21,LSU,1.8034,89.81128926,4.38,97.79,7,309.88,6.69,3.94,27.61511144,offense,backs_receivers,WR,1,New York Giants , 1st ,12,2014,1,Fast,1
2014,Shaquelle Evans\EvanSh00,23,UCLA,1.8542,96.61517481,4.51,87.63,13,309.88,7.07,4.21,28.10167395,offense,backs_receivers,WR,1,New York Jets , 4th ,115,2014,1,Fast,0
2014,Jace Amaro\AmarJa00,21,Texas Tech,1.9558,120.2019781,4.74,83.82,28,299.72,7.42,4.3,31.42409152,offense,backs_receivers,TE,1,New York Jets , 2nd ,49,2014,1,Slow,0
2014,Jordan Matthews\MattJo00,21,Vanderbilt,1.905,96.16158244,4.46,90.17,21,304.8,6.95,4.18,26.49791127,offense,backs_receivers,WR,1,Philadelphia Eagles , 2nd ,42,2014,1,Fast,0
2014,Dri Archer\ArchDr00,22,Kent St.,1.7272,78.47148001,4.26,96.52,20,309.88,6.86,4.06,26.30429007,offense,backs_receivers,WR,1,Pittsburgh Steelers , 3rd ,97,2014,1,Fast,0
2014,Martavis Bryant\BryaMa00,22,Clemson,1.9304,95.70799007,4.42,99.06,16,314.96,7.18,4.15,25.68346283,offense,backs_receivers,WR,1,Pittsburgh Steelers , 4th ,118,2014,1,Fast,0
2014,Bruce Ellington\ElliBr00,22,South Caroli,1.7526,89.35769689,4.45,100.33,15,304.8,6.69,3.95,29.0915159,offense,backs_receivers,WR,1,San Francisco 49ers , 4th ,106,2014,1,Fast,0
2014,Kevin Norwood\NorwKe00,24,Alabama,1.8796,89.81128926,4.48,83.82,8,307.34,6.68,4.32,25.42143476,offense,backs_receivers,WR,1,Seattle Seahawks , 4th ,123,2014,1,Fast,0
2014,Robert Herron\HerrRo00,21,Wyoming,1.7526,87.54332741,4.48,90.17,18,317.5,6.84,4.27,28.50082522,offense,backs_receivers,WR,1,Tampa Bay Buccaneers , 6th ,185,2014,1,Fast,0
2014,Charles Sims\SimsCh00,23,West Virginia,1.8288,97.06876718,4.48,95.25,17,320.04,7.16,4.3,29.02331984,offense,backs_receivers,RB,1,Tampa Bay Buccaneers , 3rd ,69,2014,1,Fast,0
2014,Bishop Sankey\SankBi00,21,Washington,1.7526,94.80080533,4.49,90.17,26,320.04,6.75,4,30.86358793,offense,backs_receivers,RB,1,Tennessee Titans , 2nd ,54,2014,1,Fast,0
2014,Ryan Grant\GranRy01,23,Tulane,1.8288,90.26488163,4.64,90.17,8,302.26,6.68,4.11,26.98897499,offense,backs_receivers,WR,1,Washington Redskins , 5th ,142,2014,1,Slow,0
2015,David Johnson\JohnDa08,23,New Mexico,1.8542,101.6046909,4.5,105.41,25,322.58,6.82,4.27,29.5529341,offense,backs_receivers,RB,1,Arizo Cardils , 3rd ,86,2015,1,Fast,0
2015,Justin Hardy\HardJu00,23,East Caroli,1.778,87.08973504,4.56,92.71,11,289.56,6.63,4.21,27.54884884,offense,backs_receivers,WR,1,Atlanta Falcons , 4th ,107,2015,1,Slow,0
2015,Javorius Allen\AlleJa01,23,USC,1.8288,100.2439138,4.53,90.17,11,307.34,6.96,4.28,29.97268077,offense,backs_receivers,RB,1,Baltimore Ravens , 4th ,125,2015,1,Fast,0
2015,Darren Waller\WallDa01,22,Georgia Tech,1.9812,107.9549841,4.46,93.98,12,317.5,7.07,4.25,27.50337935,offense,backs_receivers,WR,1,Baltimore Ravens , 6th ,204,2015,1,Fast,0
2015,Maxx Williams\WillMa04,20,Minnesota,1.9304,112.9445001,4.78,87.63,17,297.18,7.3,4.37,30.30892059,offense,backs_receivers,TE,1,Baltimore Ravens , 2nd ,55,2015,1,Slow,0
2015,Nick Boyle\BoylNi00,22,Pittsburgh,1.9304,121.5627552,5.04,77.47,20,284.48,7.13,4.23,32.62164947,offense,backs_receivers,TE,1,Baltimore Ravens , 5th ,171,2015,1,Slow,0
2015,Nick O'Leary\OLeaNi00,22,Florida St.,1.905,114.3052772,4.93,77.47,21,279.4,7.4,4.5,31.49751717,offense,backs_receivers,TE,1,Buffalo Bills , 6th ,194,2015,1,Slow,0
2015,Karlos Williams\WillKa01,21,Florida St.,1.8542,104.3262451,4.48,85.09,16,297.18,7.16,4.46,30.34453055,offense,backs_receivers,RB,1,Buffalo Bills , 5th ,155,2015,1,Fast,0
2015,Kevin White\WhitKe00,22,West Virginia,1.905,97.52235955,4.35,92.71,23,312.42,6.92,4.14,26.87288171,offense,backs_receivers,WR,1,Chicago Bears , 1st ,7,2015,1,Fast,1
2015,Mario Alford\AlfoMa00,23,West Virginia,1.7272,81.6466266,4.43,86.36,13,307.34,6.64,4.07,27.36862551,offense,backs_receivers,WR,1,Cincinti Bengals , 7th ,238,2015,1,Fast,0
2015,Michael Burton\BurtMi00,23,Rutgers,1.8034,109.7693535,4.65,83.82,25,292.1,7.2,4.34,33.75180287,offense,backs_receivers,FB,1,Detroit Lions , 5th ,168,2015,1,Slow,0
2015,Ameer Abdullah\AbduAm00,21,Nebraska,1.7526,92.98643585,4.6,107.95,24,330.2,6.79,3.95,30.27289725,offense,backs_receivers,RB,1,Detroit Lions , 2nd ,54,2015,1,Slow,0
2015,Phillip Dorsett\DorsPh00,22,Miami (FL),1.778,83.91458845,4.33,93.98,13,309.88,6.7,4.11,26.54446372,offense,backs_receivers,WR,1,Indiapolis Colts , 1st ,29,2015,1,Fast,1
2015,T.J. Yeldon\YeldT.00,21,Alabama,1.8542,102.5118756,4.61,91.44,22,297.18,7.19,4.22,29.81679959,offense,backs_receivers,RB,1,Jacksonville Jaguars , 2nd ,36,2015,1,Slow,0
2015,Chris Conley\ConlCh00,22,Georgia,1.8796,96.61517481,4.35,114.3,18,353.06,7.06,4.3,27.34730103,offense,backs_receivers,WR,1,Kansas City Chiefs , 3rd ,76,2015,1,Fast,0
2015,Da'Ron Brown\BrowDa03,23,Northern Illinois,1.8288,92.98643585,4.54,93.98,17,304.8,7.04,4.11,27.80271293,offense,backs_receivers,WR,1,Kansas City Chiefs , 7th ,233,2015,1,Fast,0
2015,Melvin Gordon\GordMe00,21,Wisconsin,1.8542,97.52235955,4.52,88.9,19,320.04,7.04,4.07,28.36553943,offense,backs_receivers,RB,1,San Diego Chargers , 1st ,15,2015,1,Fast,1
2015,Jay Ajayi\AjayJa00,21,Boise St.,1.8288,100.2439138,4.57,99.06,19,307.34,7.1,4.1,29.97268077,offense,backs_receivers,RB,1,Miami Dolphins , 5th ,149,2015,1,Slow,0
2015,Tony Lippett\LippTo00,22,Michigan St.,1.8796,87.08973504,4.61,91.44,10,289.56,6.92,4.13,24.65108826,offense,backs_receivers,WR,1,Miami Dolphins , 5th ,156,2015,1,Slow,0
2015,MyCole Pruitt\PruiMy00,22,Southern Illinois,1.8796,113.8516849,4.58,96.52,17,299.72,7.25,4.37,32.22616225,offense,backs_receivers,TE,1,Minnesota Vikings , 5th ,143,2015,1,Slow,0
2015,Geremy Davis\DaviGe00,23,Connecticut,1.8796,97.97595192,4.49,92.71,23,314.96,6.86,4.18,27.73247429,offense,backs_receivers,WR,1,New York Giants , 6th ,186,2015,1,Fast,0
2015,Clive Walford\WalfCl00,23,Miami (FL),1.9304,113.8516849,4.79,88.9,20,304.8,7.32,4.57,30.55236574,offense,backs_receivers,TE,1,Oakland Raiders , 3rd ,68,2015,1,Slow,0
2015,Jesse James\JameJe00,20,Penn St.,2.0066,118.3876086,4.83,95.25,26,307.34,7.53,4.5,29.40252528,offense,backs_receivers,TE,1,Pittsburgh Steelers , 5th ,160,2015,1,Slow,0
2015,Sammie Coates\CoatSa00,21,Auburn,1.8542,96.16158244,4.43,104.14,23,332.74,6.98,4.06,27.96974121,offense,backs_receivers,WR,1,Pittsburgh Steelers , 3rd ,87,2015,1,Fast,0
2015,Mike Davis\DaviMi01,22,South Caroli,1.7526,98.42954429,4.61,86.36,17,294.64,7,4.18,32.04496929,offense,backs_receivers,RB,1,San Francisco 49ers , 4th ,126,2015,1,Slow,0
2015,Blake Bell\BellBl00,23,Oklahoma,1.9812,114.3052772,4.8,83.82,14,294.64,6.85,4.32,29.12122519,offense,backs_receivers,TE,1,San Francisco 49ers , 4th ,117,2015,1,Slow,0
2015,Kenny Bell\BellKe02,23,Nebraska,1.8542,89.35769689,4.42,105.41,7,327.66,6.66,4.15,25.99075008,offense,backs_receivers,WR,1,Tampa Bay Buccaneers , 5th ,162,2015,1,Fast,0
2015,Joey Iosefa\IoseJo00,23,Hawaii,1.8288,112.0373154,5.02,80.01,30,279.4,7.24,4.33,33.49887851,offense,backs_receivers,FB,1,Tampa Bay Buccaneers , 7th ,231,2015,1,Slow,0
2015,Kaelin Clay\ClayKa00,23,Utah,1.778,88.45051215,4.51,83.82,10,287.02,6.97,4.26,27.9792996,offense,backs_receivers,WR,1,Tampa Bay Buccaneers , 6th ,184,2015,1,Fast,0
2015,Jalston Fowler\FowlJa00,24,Alabama,1.8034,115.212462,4.94,85.09,23,289.56,7.56,4.4,35.42544599,offense,backs_receivers,FB,1,Tennessee Titans , 4th ,108,2015,1,Slow,0
2015,Tre McBride\McBrTr00,22,William & Mary,1.8288,95.2543977,4.41,96.52,16,309.88,6.96,4.08,28.48082788,offense,backs_receivers,WR,1,Tennessee Titans , 7th ,245,2015,1,Fast,0
2015,Dorial Green-Beckham\GreeDo00,21,Oklahoma,1.9558,107.5013917,4.49,85.09,13,302.26,6.89,4.45,28.10381015,offense,backs_receivers,WR,1,Tennessee Titans , 2nd ,40,2015,1,Fast,0
2015,Jamison Crowder\CrowJa00,21,Duke,1.7272,83.91458845,4.56,93.98,10,292.1,7.17,4.32,28.1288651,offense,backs_receivers,WR,1,Washington Redskins , 4th ,105,2015,1,Slow,0
2016,Austin Hooper\HoopAu00,21,Stanford,1.9304,115.212462,4.72,83.82,19,297.18,7,4.32,30.91753345,offense,backs_receivers,TE,1,Atlanta Falcons , 3rd ,81,2016,1,Slow,0
2016,Chris Moore\MoorCh00,22,Cincinti,1.8542,93.44002822,4.53,93.98,10,330.2,6.76,4.2,27.17814476,offense,backs_receivers,WR,1,Baltimore Ravens , 4th ,107,2016,1,Fast,0
2016,Kenneth Dixon\DixoKe00,22,Louisia Tech,1.778,97.52235955,4.56,95.25,18,307.34,6.97,4.28,30.84897135,offense,backs_receivers,RB,1,Baltimore Ravens , 4th ,134,2016,1,Slow,0
2016,Beau Sandland\SandBe00,23,Monta St.,1.9304,114.7588696,4.74,88.9,23,314.96,7.1,4.33,30.79581088,offense,backs_receivers,TE,1,Caroli Panthers , 7th ,252,2016,1,Slow,0
2016,Tyler Boyd\BoydTy00,21,Pittsburgh,1.8542,89.35769689,4.58,86.36,11,302.26,6.9,4.35,25.99075008,offense,backs_receivers,WR,1,Cincinti Bengals , 2nd ,55,2016,1,Slow,0
2016,Andy Janovich\JanoAn00,22,Nebraska,1.8542,107.9549841,4.81,86.36,30,302.26,7.28,4.32,31.39999249,offense,backs_receivers,FB,1,Denver Broncos , 6th ,176,2016,1,Slow,0
2016,Trevor Davis\DaviTr03,22,California,1.8542,85.27536556,4.42,97.79,11,314.96,6.6,4.22,24.80335541,offense,backs_receivers,WR,1,Green Bay Packers , 5th ,163,2016,1,Fast,0
2016,Braxton Miller\MillBr03,23,Ohio St.,1.8542,91.17206637,4.5,88.9,17,312.42,6.65,4.07,26.51848105,offense,backs_receivers,WR,1,Houston Texans , 3rd ,85,2016,1,Fast,0
2016,Will Fuller\FullWi01,21,Notre Dame,1.8288,84.36818082,4.32,85.09,10,320.04,6.93,4.27,25.22587612,offense,backs_receivers,WR,1,Houston Texans , 1st ,21,2016,1,Fast,1
2016,Temarrick Hemingway\HemiTe00,22,South Caroli St.,1.9558,110.6765383,4.71,77.47,18,292.1,6.88,4.31,28.93388049,offense,backs_receivers,TE,1,Los Angeles Rams , 6th ,177,2016,1,Slow,0
2016,Kenyan Drake\DrakKe00,22,Alabama,1.8542,95.2543977,4.45,87.63,10,312.42,7.04,4.21,27.70587572,offense,backs_receivers,RB,1,Miami Dolphins , 3rd ,73,2016,1,Fast,0
2016,Thomas Duarte\DuarTh00,20,UCLA,1.8796,104.7798375,4.72,85.09,12,299.72,6.97,4.24,29.65834056,offense,backs_receivers,TE,1,Miami Dolphins , 7th ,231,2016,1,Slow,0
2016,Malcolm Mitchell\MitcMa01,23,Georgia,1.8288,89.81128926,4.45,91.44,15,327.66,6.94,4.34,26.853352,offense,backs_receivers,WR,1,New England Patriots , 4th ,112,2016,1,Fast,0
2016,Daniel Lasco\LascDa00,23,California,1.8288,94.80080533,4.46,105.41,23,342.9,7.22,4.26,28.34520489,offense,backs_receivers,RB,1,New Orleans Saints , 7th ,237,2016,1,Fast,0
2016,Michael Thomas\ThomMi05,23,Ohio St.,1.905,96.16158244,4.57,88.9,18,320.04,6.8,4.13,26.49791127,offense,backs_receivers,WR,1,New Orleans Saints , 2nd ,47,2016,1,Slow,0
2016,Sterling Shepard\ShepSt00,23,Oklahoma,1.778,87.99691978,4.48,104.14,20,312.42,7,4.35,27.83581601,offense,backs_receivers,WR,1,New York Giants , 2nd ,40,2016,1,Fast,0
2016,Charone Peake\PeakCh00,23,Clemson,1.8796,94.80080533,4.45,90.17,12,309.88,6.96,4.46,26.8337367,offense,backs_receivers,WR,1,New York Jets , 7th ,241,2016,1,Fast,0
2016,Deandre Washington\WashDe00,23,Texas Tech,1.7272,92.53284348,4.49,87.63,24,294.64,7.03,4.2,31.01777557,offense,backs_receivers,RB,1,Oakland Raiders , 5th ,143,2016,1,Fast,0
2016,Wendell Smallwood\SmalWe00,22,West Virginia,1.778,94.34721296,4.47,85.09,14,304.8,6.83,4.28,29.84458624,offense,backs_receivers,RB,1,Philadelphia Eagles , 5th ,153,2016,1,Fast,0
2016,Aaron Burbridge\BurbAa00,22,Michigan St.,1.8288,93.44002822,4.56,77.47,20,292.1,7.22,4.31,27.93833592,offense,backs_receivers,WR,1,San Francisco 49ers , 6th ,213,2016,1,Slow,0
2016,Nick Vannett\VannNi00,23,Ohio St.,1.9812,116.5732391,4.76,77.47,17,281.94,7.05,4.2,29.69902728,offense,backs_receivers,TE,1,Seattle Seahawks , 3rd ,94,2016,1,Slow,0
2016,Dan Vitale\VitaDa00,22,Northwestern,1.8542,108.4085764,4.6,97.79,30,312.42,7.12,4.12,31.53192523,offense,backs_receivers,FB,1,Tampa Bay Buccaneers , 6th ,197,2016,1,Slow,0
2016,Derrick Henry\HenrDe00,22,Alabama,1.905,112.0373154,4.54,93.98,22,330.2,7.2,4.38,30.87256643,offense,backs_receivers,RB,1,Tennessee Titans , 2nd ,45,2016,1,Fast,0
2016,Josh Doctson\DoctJo00,23,TCU,1.8796,91.62565874,4.5,104.14,14,332.74,6.84,4.08,25.9349991,offense,backs_receivers,WR,1,Washington Redskins , 1st ,22,2016,1,Fast,1
2017,Brian Hill\HillBr02,21,Wyoming,1.8542,99.33672903,4.54,86.36,15,317.5,7.03,4.32,28.8932704,offense,backs_receivers,RB,1,Atlanta Falcons , 5th ,156,2017,1,Fast,0
2017,Zay Jones\JoneZa00,21,East Caroli,1.8796,91.17206637,4.45,92.71,15,337.82,6.79,4.01,25.80660802,offense,backs_receivers,WR,1,Buffalo Bills , 2nd ,37,2017,1,Fast,0
2017,Curtis Samuel\SamuCu00,20,Ohio St.,1.8034,88.90410452,4.31,93.98,18,302.26,7.09,4.33,27.33617092,offense,backs_receivers,WR,1,Caroli Panthers , 2nd ,40,2017,1,Fast,0
2017,Christian McCaffrey\McCaCh01,20,Stanford,1.8034,91.62565874,4.48,95.25,10,307.34,6.57,4.22,28.17299248,offense,backs_receivers,RB,1,Caroli Panthers , 1st ,8,2017,1,Fast,1
2017,Adam Shaheen\ShahAd00,22,Ashland,1.9812,126.0986789,4.79,82.55,24,307.34,7.09,4.38,32.12579605,offense,backs_receivers,TE,1,Chicago Bears , 2nd ,45,2017,1,Slow,0
2017,Josh Malone\MaloJo00,20,Tennessee,1.905,94.34721296,4.4,77.47,10,307.34,7.05,4.19,25.99795068,offense,backs_receivers,WR,1,Cincinti Bengals , 4th ,128,2017,1,Fast,0
2017,David Njoku\NjokDa00,20,Miami (FL),1.9304,111.583723,4.64,95.25,21,337.82,6.97,4.34,29.94375287,offense,backs_receivers,TE,1,Cleveland Browns , 1st ,29,2017,1,Slow,1
2017,Ryan Switzer\SwitRy00,22,North Caroli,1.7272,82.10021897,4.51,81.28,11,294.64,6.77,4,27.52067343,offense,backs_receivers,WR,1,Dallas Cowboys , 4th ,133,2017,1,Fast,0
2017,Isaiah McKenzie\McKeIs00,21,Georgia,1.7018,78.47148001,4.42,91.44,11,312.42,6.64,4.15,27.09535248,offense,backs_receivers,WR,1,Denver Broncos , 5th ,172,2017,1,Fast,0
2017,Carlos Henderson\HendCa01,22,Louisia Tech,1.8034,90.26488163,4.46,91.44,13,332.74,7.18,4.35,27.7545817,offense,backs_receivers,WR,1,Denver Broncos , 3rd ,82,2017,1,Fast,0
2017,Kenny Golladay\GollKe00,23,Northern Illinois,1.9304,98.88313666,4.5,90.17,18,304.8,7,4.15,26.53552084,offense,backs_receivers,WR,1,Detroit Lions , 3rd ,96,2017,1,Fast,0
2017,Aaron Jones\JoneAa00,22,Texas-El Paso,1.7526,94.34721296,4.56,95.25,16,322.58,6.82,4.2,30.71591526,offense,backs_receivers,RB,1,Green Bay Packers , 5th ,182,2017,1,Slow,0
2017,Malachi Dupre\DuprMa01,21,LSU,1.8796,88.90410452,4.52,100.33,11,342.9,7.19,4.26,25.1646526,offense,backs_receivers,WR,1,Green Bay Packers , 7th ,247,2017,1,Fast,0
2017,Jehu Chesson\ChesJe00,23,Michigan,1.905,92.53284348,4.47,90.17,10,335.28,6.7,4.09,25.49799009,offense,backs_receivers,WR,1,Kansas City Chiefs , 4th ,139,2017,1,Fast,0
2017,Sam Rogers\RogeSa00,21,Virginia Tech,1.778,104.7798375,4.93,81.28,19,289.56,7.27,4.34,33.14470876,offense,backs_receivers,FB,1,Los Angeles Rams , 6th ,206,2017,1,Slow,0
2017,Gerald Everett\EverGe00,22,South Alabama,1.905,108.4085764,4.62,95.25,22,320.04,6.99,4.33,29.87264525,offense,backs_receivers,TE,1,Los Angeles Rams , 2nd ,44,2017,1,Slow,0
2017,Isaiah Ford\FordIs00,21,Virginia Tech,1.8542,87.99691978,4.61,90.17,14,322.58,6.94,4.34,25.59495186,offense,backs_receivers,WR,1,Miami Dolphins , 7th ,237,2017,1,Slow,0
2017,Dalvin Cook\CookDa01,21,Florida St.,1.778,95.2543977,4.49,77.47,22,294.64,7.27,4.53,30.13155341,offense,backs_receivers,RB,1,Minnesota Vikings , 2nd ,41,2017,1,Fast,0
2017,Rodney Adams\AdamRo01,22,South Florida,1.8542,85.72895793,4.44,74.93,8,317.5,6.98,4.28,24.93528815,offense,backs_receivers,WR,1,Minnesota Vikings , 5th ,170,2017,1,Fast,0
2017,Wayne Gallman\GallWa00,22,Clemson,1.8288,97.52235955,4.6,74.93,21,304.8,7.17,4.28,29.15894283,offense,backs_receivers,RB,1,New York Giants , 4th ,140,2017,1,Slow,0
2017,Evan Engram\EngrEv00,22,Mississippi,1.905,106.1406146,4.42,91.44,19,317.5,6.92,4.23,29.24769451,offense,backs_receivers,TE,1,New York Giants , 1st ,23,2017,1,Fast,1
2017,Chad Hansen\HansCh00,22,California,1.8796,91.62565874,4.53,88.9,11,302.26,6.74,4.13,25.9349991,offense,backs_receivers,WR,1,New York Jets , 4th ,141,2017,1,Fast,0
2017,Elijah McGuire\McGuEl00,22,Louisia,1.778,97.06876718,4.53,91.44,15,304.8,7.26,4.56,30.70548776,offense,backs_receivers,RB,1,New York Jets , 6th ,188,2017,1,Fast,0
2017,Shelton Gibson\GibsSh00,21,West Virginia,1.8034,86.63614267,4.5,81.28,8,299.72,6.83,4.2,26.63881962,offense,backs_receivers,WR,1,Philadelphia Eagles , 5th ,166,2017,1,Fast,0
2017,Trent Taylor\TaylTr02,22,Louisia Tech,1.7272,82.10021897,4.63,83.82,13,297.18,6.74,4.01,27.52067343,offense,backs_receivers,WR,1,San Francisco 49ers , 5th ,177,2017,1,Slow,0
2017,Joe Williams\WillJo12,23,Utah,1.8034,95.2543977,4.41,88.9,14,317.5,7.19,4.19,29.28875456,offense,backs_receivers,RB,1,San Francisco 49ers , 4th ,121,2017,1,Fast,0
2017,Chris Godwin\GodwCh00,21,Penn St.,1.8542,94.80080533,4.42,91.44,19,320.04,7.01,4,27.57394298,offense,backs_receivers,WR,1,Tampa Bay Buccaneers , 3rd ,84,2017,1,Fast,0
2017,O.J. Howard\HowaO.00,22,Alabama,1.9812,113.8516849,4.51,76.2,22,307.34,6.85,4.16,29.00566478,offense,backs_receivers,TE,1,Tampa Bay Buccaneers , 1st ,19,2017,1,Fast,1
2017,Taywan Taylor\TaylTa00,22,Western Kentucky,1.8034,92.07925111,4.5,85.09,13,335.28,6.57,4.21,28.31246274,offense,backs_receivers,WR,1,Tennessee Titans , 3rd ,72,2017,1,Fast,0
2017,Samaje Perine\PeriSa00,21,Oklahoma,1.8034,105.6870222,4.65,83.82,30,294.64,7.26,4.37,32.49657053,offense,backs_receivers,RB,1,Washington Redskins , 4th ,114,2017,1,Slow,0
2017,Robert Davis\DaviRo00,21,Georgia St.,1.905,99.33672903,4.44,104.14,19,345.44,6.82,4.28,27.3728423,offense,backs_receivers,WR,1,Washington Redskins , 6th ,209,2017,1,Fast,0
2018,Christian Kirk\KirkCh01,21,Texas A&M,1.778,91.17206637,4.47,90.17,20,292.1,7.09,4.45,28.84020112,offense,backs_receivers,WR,1,Arizo Cardils , 2nd ,47,2018,1,Fast,0
2018,Chase Edmonds\EdmoCh00,21,Fordham,1.7526,92.98643585,4.55,86.36,19,309.88,6.79,4.07,30.27289725,offense,backs_receivers,RB,1,Arizo Cardils , 4th ,134,2018,1,Slow,0
2018,Calvin Ridley\RidlCa00,23,Alabama,1.8288,85.72895793,4.43,78.74,15,279.4,6.88,4.41,25.63274509,offense,backs_receivers,WR,1,Atlanta Falcons , 1st ,26,2018,1,Fast,1
2018,Mark Andrews\AndrMa00,21,Oklahoma,1.9558,116.1196467,4.67,78.74,17,287.02,7.34,4.38,30.35685822,offense,backs_receivers,TE,1,Baltimore Ravens , 3rd ,86,2018,1,Slow,0
2018,Jaleel Scott\ScotJa02,23,New Mexico St.,1.9558,98.88313666,4.56,87.63,16,314.96,7.2,4.4,25.85076208,offense,backs_receivers,WR,1,Baltimore Ravens , 4th ,132,2018,1,Slow,0
2018,D.J. Moore\MoorD.00,20,Maryland,1.8288,95.2543977,4.42,100.33,15,335.28,6.95,4.07,28.48082788,offense,backs_receivers,WR,1,Caroli Panthers , 1st ,24,2018,1,Fast,1
2018,Nick Chubb\ChubNi00,22,Georgia,1.8034,102.965468,4.52,97.79,29,325.12,7.09,4.25,31.65974897,offense,backs_receivers,RB,1,Cleveland Browns , 2nd ,35,2018,1,Fast,0
2018,Dalton Schultz\SchuDa00,21,Stanford,1.9558,110.6765383,4.75,81.28,15,304.8,7,4.4,28.93388049,offense,backs_receivers,TE,1,Dallas Cowboys , 4th ,137,2018,1,Slow,0
2018,Michael Gallup\GallMi00,21,Colorado St.,1.8542,92.98643585,4.51,91.44,10,309.88,6.95,4.37,27.04621202,offense,backs_receivers,WR,1,Dallas Cowboys , 3rd ,81,2018,1,Fast,0
2018,Cedrick Wilson\WilsCe01,22,Boise St.,1.8796,89.35769689,4.55,93.98,9,307.34,6.89,4.23,25.29304368,offense,backs_receivers,WR,1,Dallas Cowboys , 6th ,208,2018,1,Slow,0
2018,Royce Freeman\FreeRo00,22,Oregon,1.8034,103.8726527,4.54,86.36,17,299.72,6.9,4.16,31.93868949,offense,backs_receivers,RB,1,Denver Broncos , 3rd ,71,2018,1,Fast,0
2018,Courtland Sutton\SuttCo00,22,SMU,1.905,98.88313666,4.54,90.17,18,314.96,6.57,4.11,27.24785215,offense,backs_receivers,WR,1,Denver Broncos , 2nd ,40,2018,1,Fast,0
2018,Jordan Thomas\ThomJo05,21,Mississippi St.,1.9558,120.2019781,4.74,68.58,16,281.94,7.5,4.75,31.42409152,offense,backs_receivers,TE,1,Houston Texans , 6th ,211,2018,1,Slow,0
2018,Keke Coutee\CoutKe00,21,Texas Tech,1.778,82.10021897,4.43,87.63,14,287.02,6.93,4.15,25.97052937,offense,backs_receivers,WR,1,Houston Texans , 4th ,103,2018,1,Fast,0
2018,Deon Cain\CainDe00,21,Clemson,1.8796,91.62565874,4.43,85.09,11,292.1,6.71,4.37,25.9349991,offense,backs_receivers,WR,1,Indiapolis Colts , 6th ,185,2018,1,Fast,0
2018,Justin Jackson\JackJu01,22,Northwestern,1.8288,90.26488163,4.52,97.79,13,309.88,6.81,4.07,26.98897499,offense,backs_receivers,RB,1,Los Angeles Chargers , 7th ,251,2018,1,Fast,0
2018,Dylan Cantrell\CantDy00,23,Texas Tech,1.905,102.5118756,4.59,97.79,18,330.2,6.56,4.03,28.24777333,offense,backs_receivers,WR,1,Los Angeles Chargers , 6th ,191,2018,1,Slow,0
2018,Kalen Ballage\BallKa00,22,Arizo St.,1.8542,103.4190604,4.46,85.09,15,309.88,6.91,4.35,30.08066507,offense,backs_receivers,RB,1,Miami Dolphins , 4th ,131,2018,1,Fast,0
